,price,bedrooms,bathrooms,view,condition,grade,lat,long,basement,floors_1.5,floors_2.0,floors_2.5,floors_3.0,floors_3.5
349,437500.0,2,1.0,2.0,5,7,47.68,-122.353,1,0,0,0,0,0
350,252000.0,4,1.5,0.0,4,7,47.3117,-122.27,1,0,0,0,0,0
351,375000.0,4,1.75,0.0,5,7,47.543,-122.28,1,0,0,0,0,0
352,300000.0,4,2.5,0.0,3,7,47.3607,-122.034,0,0,1,0,0,0
353,420000.0,4,1.0,0.0,4,7,47.5759,-122.137,0,1,0,0,0,0
354,900000.0,3,1.0,0.0,3,7,47.6891,-122.159,0,0,0,0,0,0
355,679900.0,3,2.5,2.0,3,9,47.565,-122.381,1,0,1,0,0,0
356,463000.0,3,2.5,0.0,3,7,47.6359,-121.974,0,0,1,0,0,0
357,380000.0,5,2.5,0.0,4,9,47.4769,-122.141,0,0,1,0,0,0
358,329500.0,4,2.5,0.0,3,7,47.3845,-122.029,0,0,1,0,0,0
359,604950.0,3,2.5,0.0,3,8,47.6743,-122.184,1,0,0,0,0,0
360,795000.0,5,2.5,2.0,4,8,47.5651,-122.164,1,0,0,0,0,0
361,465000.0,3,2.0,0.0,3,7,47.4853,-121.709,0,0,1,0,0,0
362,673000.0,4,2.5,0.0,3,9,47.4508,-122.359,0,0,1,0,0,0
363,810000.0,4,2.5,0.0,3,10,47.6375,-122.016,0,0,1,0,0,0
364,785000.0,4,2.75,0.0,4,8,47.5944,-122.042,1,0,0,0,0,0
365,338000.0,4,3.0,0.0,3,7,47.4888,-122.182,1,0,0,0,0,0
366,280000.0,3,2.25,0.0,3,7,47.5112,-122.19,0,0,1,0,0,0
367,315000.0,4,2.25,0.0,5,7,47.7711,-122.341,1,0,0,0,0,0
368,530000.0,4,2.25,0.0,5,7,47.7711,-122.341,1,0,0,0,0,0
369,380000.0,5,3.0,0.0,3,9,47.2813,-122.345,0,0,1,0,0,0
370,297000.0,3,2.25,0.0,3,7,47.5038,-122.189,0,0,1,0,0,0
371,730000.0,4,2.5,0.0,3,10,47.5823,-121.97,0,0,1,0,0,0
372,450000.0,3,1.75,0.0,3,7,47.7164,-122.304,1,0,0,0,0,0
373,275000.0,3,3.0,0.0,3,7,47.3624,-122.045,1,0,0,0,0,0
374,595000.0,4,2.0,0.0,3,7,47.6831,-122.329,0,0,1,0,0,0
375,435000.0,3,1.5,0.0,3,7,47.592,-122.307,0,1,0,0,0,0
376,270000.0,2,1.5,0.0,1,6,47.7461,-122.195,0,0,0,0,0,0
377,950000.0,3,3.0,0.0,3,10,47.7268,-122.06,1,0,1,0,0,0
378,389000.0,4,2.25,0.0,3,7,47.7237,-121.959,0,0,1,0,0,0
379,560000.0,4,2.25,0.0,3,8,47.6283,-122.095,1,0,0,0,0,0
381,799000.0,4,2.25,0.0,4,8,47.5483,-122.226,0,0,1,0,0,0
382,365500.0,3,2.0,0.0,4,7,47.7591,-122.146,0,0,0,0,0,0
383,252350.0,3,2.0,0.0,3,7,47.4612,-122.169,1,0,0,0,0,0
384,403950.0,4,2.5,0.0,3,8,47.4987,-122.365,0,0,1,0,0,0
385,385000.0,4,1.5,0.0,3,7,47.772,-122.358,1,0,0,0,0,0
386,345000.0,4,1.0,0.0,3,7,47.5287,-122.35,0,1,0,0,0,0
387,490000.0,3,2.75,0.0,4,9,47.6109,-122.114,0,0,1,0,0,0
388,330000.0,3,2.5,0.0,3,8,47.7736,-121.901,0,0,1,0,0,0
389,927000.0,4,2.75,0.0,3,8,47.6294,-122.218,0,0,1,0,0,0
391,330000.0,2,1.0,0.0,5,7,47.7405,-122.241,0,0,0,0,0,0
392,530000.0,5,2.25,0.0,4,7,47.5976,-122.118,1,0,0,0,0,0
393,365000.0,4,2.0,0.0,1,8,47.5722,-122.129,0,0,0,0,0,0
394,378750.0,3,2.5,0.0,3,7,47.5644,-122.289,1,1,0,0,0,0
395,269900.0,4,1.75,0.0,4,7,47.4556,-122.157,0,1,0,0,0,0
396,557000.0,3,3.5,0.0,3,8,47.6055,-122.305,1,0,1,0,0,0
397,360000.0,4,1.75,0.0,4,7,47.1775,-122.022,1,0,0,0,0,0
398,352000.0,2,1.0,0.0,4,7,47.6879,-122.385,0,0,0,0,0,0
399,437000.0,3,2.5,0.0,3,8,47.4807,-121.779,0,0,1,0,0,0
400,322500.0,4,2.5,0.0,3,7,47.3845,-122.032,0,0,1,0,0,0
401,650000.0,3,3.25,0.0,3,9,47.5815,-122.402,1,0,1,0,0,0
402,450000.0,3,2.0,0.0,3,8,47.6609,-122.344,0,0,0,0,1,0
403,278500.0,3,2.0,0.0,3,7,47.3163,-122.188,0,0,0,0,0,0
404,364950.0,4,2.5,0.0,3,8,47.4309,-122.191,0,0,1,0,0,0
405,840000.0,4,3.5,4.0,4,10,47.401,-122.026,0,0,0,0,0,0
406,268000.0,3,2.5,0.0,3,7,47.404,-122.191,0,0,1,0,0,0
407,517534.0,2,1.0,0.0,3,5,47.3889,-122.482,0,0,0,0,0,0
408,632925.0,3,2.5,0.0,4,8,47.7718,-122.095,0,0,1,0,0,0
409,577500.0,3,2.5,0.0,3,9,47.7067,-122.2,0,0,1,0,0,0
410,339000.0,4,1.5,2.0,3,7,47.504,-122.227,0,1,0,0,0,0
411,570000.0,3,1.75,0.0,4,7,47.7015,-122.164,1,0,0,0,0,0
412,563500.0,4,1.75,0.0,3,7,47.5753,-121.95,1,0,0,0,0,0
413,423000.0,4,2.25,0.0,5,7,47.7448,-122.333,1,0,0,0,0,0
414,355000.0,3,2.25,0.0,3,8,47.7318,-121.982,0,0,1,0,0,0
416,482000.0,2,1.0,0.0,3,7,47.6885,-122.337,0,0,0,0,0,0
417,625000.0,3,1.75,0.0,5,7,47.5724,-122.179,0,0,0,0,0,0
418,538000.0,3,2.5,0.0,3,8,47.5272,-122.169,0,0,1,0,0,0
419,380000.0,3,2.5,0.0,4,8,47.4334,-122.161,0,0,1,0,0,0
420,375000.0,2,1.0,0.0,3,7,47.6073,-122.308,0,0,0,0,0,0
421,245000.0,3,2.5,0.0,5,7,47.3592,-122.046,1,0,0,0,0,0
422,310000.0,5,1.75,0.0,4,7,47.4546,-122.337,0,0,0,0,0,0
424,397000.0,4,2.0,0.0,3,7,47.7245,-122.2,1,0,0,0,0,0
425,365000.0,3,2.5,0.0,3,8,47.4362,-122.178,0,0,1,0,0,0
426,328500.0,4,3.0,0.0,3,9,47.3739,-122.156,0,0,1,0,0,0
427,988000.0,4,3.0,0.0,3,11,47.7205,-122.127,0,0,1,0,0,0
428,1000000.0,4,2.5,0.0,5,8,47.6636,-122.33,1,1,0,0,0,0
429,237000.0,3,2.5,0.0,3,7,47.4324,-122.197,0,0,1,0,0,0
430,525000.0,4,2.5,0.0,3,8,47.7734,-122.224,0,0,1,0,0,0
431,749000.0,4,2.5,0.0,3,9,47.559,-122.164,1,0,0,0,0,0
432,722500.0,5,2.5,0.0,3,10,47.633,-122.041,1,0,1,0,0,0
433,843000.0,3,2.5,0.0,3,10,47.6954,-122.103,0,0,1,0,0,0
434,438000.0,2,2.0,0.0,3,8,47.6776,-122.318,0,0,0,0,1,0
435,578000.0,3,1.75,2.0,3,8,47.504,-122.382,1,0,0,0,0,0
436,227950.0,3,1.5,0.0,5,7,47.2613,-122.255,0,0,0,0,0,0
437,196000.0,3,2.25,0.0,3,7,47.3417,-122.271,0,0,1,0,0,0
438,641000.0,2,1.0,0.0,3,8,47.6694,-122.275,1,0,0,0,0,0
439,350000.0,3,1.5,0.0,4,6,47.4056,-121.955,0,0,0,0,0,0
440,205000.0,3,1.0,0.0,4,7,47.3838,-122.289,0,0,0,0,0,0
441,400000.0,3,1.75,0.0,3,7,47.7487,-122.082,0,0,0,0,0,0
443,505000.0,3,2.0,0.0,3,7,47.7355,-122.18,0,0,0,0,0,0
444,475000.0,5,2.5,0.0,3,7,47.7206,-122.211,1,0,0,0,0,0
445,520000.0,3,2.25,0.0,5,8,47.7691,-122.262,1,0,0,0,0,0
447,333500.0,3,1.75,0.0,3,7,47.7736,-122.214,0,0,0,0,0,0
448,232000.0,3,1.0,0.0,4,6,47.362,-122.029,0,0,0,0,0,0
449,691100.0,3,2.75,0.0,4,8,47.5698,-122.121,1,0,0,0,0,0
450,811000.0,3,1.75,0.0,4,8,47.5505,-122.221,0,0,0,0,0,0
451,551000.0,3,2.5,0.0,3,9,47.7605,-122.234,0,0,1,0,0,0
452,496500.0,3,2.5,0.0,3,8,47.7356,-122.157,0,0,1,0,0,0
453,705000.0,3,3.0,3.0,4,9,47.3844,-122.438,1,0,1,0,0,0
454,578000.0,4,2.5,2.0,5,9,47.4904,-122.226,1,0,0,0,0,0
455,255000.0,3,1.75,0.0,5,7,47.3663,-122.089,0,0,0,0,0,0
457,348000.0,3,2.25,0.0,4,8,47.3759,-122.125,0,0,1,0,0,0
458,230000.0,3,2.0,0.0,3,7,47.3912,-122.167,0,0,1,0,0,0
459,359500.0,4,2.25,0.0,3,9,47.3305,-122.371,0,0,1,0,0,0
460,330000.0,3,1.0,0.0,3,6,47.7617,-122.357,0,0,0,0,0,0
461,80000.0,1,0.75,0.0,2,4,47.6499,-121.909,0,0,0,0,0,0
462,465000.0,3,1.75,0.0,3,7,47.7311,-122.353,0,0,0,0,0,0
463,325000.0,4,2.5,0.0,3,8,47.3701,-122.107,0,0,1,0,0,0
464,340500.0,3,2.0,0.0,4,7,47.4857,-122.318,1,0,0,0,0,0
465,342500.0,3,2.5,0.0,3,8,47.3724,-122.042,0,0,1,0,0,0
466,290900.0,2,2.0,0.0,3,6,47.4855,-122.266,0,0,1,0,0,0
470,859900.0,4,2.75,0.0,3,9,47.5906,-122.062,0,0,1,0,0,0
471,520000.0,4,2.25,0.0,3,7,47.5461,-121.998,0,0,1,0,0,0
472,460000.0,3,2.5,2.0,3,9,47.5674,-122.29,1,0,1,0,0,0
473,438924.0,3,1.5,0.0,3,7,47.6943,-122.29,1,0,0,0,0,0
474,315000.0,2,1.0,0.0,3,5,47.5486,-122.38,0,0,0,0,0,0
475,590000.0,4,2.75,2.0,3,8,47.6658,-122.188,1,0,0,0,0,0
476,378500.0,4,1.75,0.0,3,7,47.5772,-122.153,1,0,0,0,0,0
477,328500.0,3,2.5,0.0,4,9,47.3875,-122.161,0,0,1,0,0,0
478,849950.0,3,3.0,0.0,4,8,47.6344,-122.174,0,0,1,0,0,0
479,525000.0,3,1.5,2.0,3,7,47.5275,-122.391,1,0,0,0,0,0
481,295000.0,4,2.5,0.0,4,8,47.3078,-122.378,1,0,0,0,0,0
483,699900.0,4,2.75,0.0,3,9,47.5985,-121.977,0,0,1,0,0,0
485,452000.0,4,1.5,0.0,4,7,47.6734,-122.154,1,0,0,0,0,0
486,370000.0,3,2.0,1.0,4,7,47.4734,-122.186,0,0,0,0,0,0
487,232000.0,3,1.75,0.0,5,7,47.3811,-122.087,0,0,0,0,0,0
488,669950.0,5,2.5,0.0,4,7,47.7081,-122.215,1,0,1,0,0,0
489,397500.0,3,2.0,0.0,3,7,47.7193,-122.216,1,0,0,0,0,0
490,490000.0,2,2.5,0.0,3,8,47.6192,-122.301,1,0,1,0,0,0
491,725000.0,4,2.0,0.0,3,9,47.5836,-122.387,1,0,1,0,0,0
492,299000.0,3,2.75,2.0,4,7,47.3841,-122.284,1,0,0,0,0,0
493,625000.0,2,1.5,0.0,4,7,47.5872,-122.39,1,1,0,0,0,0
494,437500.0,3,2.5,0.0,3,7,47.5322,-121.88,0,0,1,0,0,0
495,650000.0,4,2.5,0.0,3,9,47.5416,-121.864,0,0,1,0,0,0
496,475000.0,2,1.0,0.0,3,7,47.6799,-122.381,1,0,0,0,0,0
497,342000.0,3,2.0,0.0,4,8,47.3672,-122.151,0,0,0,0,0,0
499,280000.0,3,1.5,0.0,4,7,47.4404,-122.191,0,0,0,0,0,0
500,240000.0,2,1.75,0.0,3,7,47.4467,-122.281,0,0,0,0,0,0
501,529000.0,3,1.0,0.0,4,7,47.6729,-122.363,0,1,0,0,0,0
502,442000.0,3,1.0,0.0,4,7,47.5346,-122.385,1,0,0,0,0,0
503,615000.0,2,1.0,0.0,4,7,47.6454,-122.373,0,0,0,0,0,0
505,585000.0,4,1.75,0.0,4,8,47.7206,-122.11,1,0,0,0,0,0
506,480000.0,4,2.5,0.0,3,8,47.4877,-122.139,0,0,1,0,0,0
508,290000.0,4,1.0,0.0,3,7,47.7343,-122.347,0,1,0,0,0,0
509,615000.0,3,1.75,0.0,5,7,47.5789,-122.393,1,0,0,0,0,0
510,300000.0,2,1.0,0.0,4,7,47.7439,-122.339,0,0,0,0,0,0
511,308000.0,3,1.0,0.0,3,6,47.3818,-122.225,1,1,0,0,0,0
512,750000.0,3,2.5,0.0,3,9,47.6734,-122.173,0,0,1,0,0,0
514,890000.0,4,3.25,0.0,3,10,47.4711,-122.084,0,0,1,0,0,0
515,288000.0,3,1.0,0.0,5,6,47.452,-122.177,0,0,0,0,0,0
516,190000.0,2,1.0,0.0,3,6,47.4973,-122.221,0,0,0,0,0,0
517,515000.0,5,3.0,0.0,3,8,47.7546,-122.341,1,0,0,0,0,0
518,235000.0,4,1.5,0.0,4,5,47.4667,-122.215,0,0,0,0,0,0
519,275000.0,2,1.0,0.0,3,6,47.5186,-122.374,0,0,0,0,0,0
520,727500.0,2,2.0,0.0,4,7,47.6221,-122.193,0,0,0,0,0,0
521,650000.0,4,2.5,0.0,3,7,47.683,-122.039,0,0,1,0,0,0
523,365000.0,4,1.0,0.0,3,6,47.7315,-122.305,0,1,0,0,0,0
524,662000.0,3,1.75,0.0,3,9,47.6917,-122.084,0,0,0,0,0,0
525,270500.0,3,2.5,0.0,3,7,47.3608,-122.056,1,0,0,0,0,0
526,200000.0,2,1.5,0.0,3,7,47.2852,-122.19,0,0,1,0,0,0
527,970000.0,4,3.25,0.0,3,10,47.5931,-122.071,0,0,1,0,0,0
528,160000.0,3,1.5,0.0,4,7,47.4097,-122.316,0,0,0,0,0,0
529,204000.0,3,1.0,0.0,4,6,47.3105,-122.021,0,0,0,0,0,0
530,358000.0,3,2.25,0.0,4,7,47.4296,-122.161,0,0,1,0,0,0
531,452000.0,4,1.75,0.0,3,7,47.7373,-122.197,0,0,0,0,0,0
532,595000.0,2,2.0,0.0,4,7,47.6582,-122.345,1,0,0,0,0,0
533,249000.0,3,2.0,0.0,3,7,47.3577,-122.16,0,0,0,0,0,0
534,346900.0,4,2.5,0.0,3,8,47.449,-122.205,0,0,1,0,0,0
536,280000.0,4,2.5,0.0,3,7,47.5025,-122.186,0,0,1,0,0,0
537,318888.0,4,1.75,0.0,4,8,47.3644,-122.28,1,0,0,0,0,0
538,530000.0,3,2.25,0.0,3,8,47.5896,-122.009,0,0,0,0,0,0
539,375000.0,3,2.25,0.0,4,8,47.3914,-122.169,0,0,1,0,0,0
540,910000.0,4,2.5,0.0,3,11,47.7197,-122.131,0,0,1,0,0,0
541,782000.0,4,2.5,0.0,4,10,47.5623,-122.116,0,0,1,0,0,0
542,259950.0,2,2.0,0.0,3,9,47.5213,-122.357,1,0,1,0,0,0
543,315000.0,4,2.75,0.0,4,7,47.4518,-122.16,1,0,0,0,0,0
544,215000.0,2,1.0,0.0,4,6,47.4949,-122.3,0,0,0,0,0,0
545,705000.0,3,1.75,2.0,4,7,47.5885,-122.248,1,0,0,0,0,0
547,451000.0,3,1.75,0.0,3,7,47.749,-122.305,0,0,1,0,0,0
548,261000.0,2,1.0,0.0,4,6,47.4727,-122.198,0,0,0,0,0,0
549,396000.0,3,1.5,0.0,5,7,47.7403,-122.256,0,0,0,0,0,0
550,725000.0,4,2.5,3.0,3,9,47.5146,-122.117,0,0,1,0,0,0
552,238000.0,4,1.0,0.0,3,7,47.4339,-122.291,0,1,0,0,0,0
554,331500.0,4,2.5,0.0,3,7,47.3628,-122.075,0,0,1,0,0,0
555,460000.0,4,3.0,0.0,3,7,47.52,-121.845,1,0,0,0,0,0
556,404950.0,4,2.25,0.0,4,8,47.2953,-122.083,0,0,0,0,0,0
557,880000.0,3,2.5,0.0,3,9,47.6935,-122.352,0,0,1,0,0,0
558,863000.0,4,2.5,0.0,3,10,47.6239,-122.023,0,0,1,0,0,0
559,638700.0,3,1.75,0.0,3,7,47.5846,-122.168,1,0,0,0,0,0
560,435000.0,3,2.5,0.0,3,7,47.6969,-122.026,0,0,1,0,0,0
561,260000.0,3,1.0,0.0,4,6,47.505,-122.259,0,1,0,0,0,0
562,671500.0,5,2.75,0.0,5,7,47.667,-122.289,1,1,0,0,0,0
563,610000.0,3,1.0,0.0,3,8,47.6376,-122.353,0,1,0,0,0,0
564,405000.0,2,0.75,0.0,4,6,47.6929,-121.87,1,0,0,0,0,0
565,338900.0,4,2.5,0.0,3,7,47.3572,-122.015,0,0,1,0,0,0
567,442000.0,5,3.0,0.0,4,7,47.5502,-122.311,1,1,0,0,0,0
568,650000.0,5,2.75,0.0,5,8,47.6136,-122.299,0,1,0,0,0,0
569,263500.0,3,1.75,0.0,3,7,47.4478,-122.161,1,0,0,0,0,0
570,300000.0,2,1.0,0.0,4,7,47.4219,-122.007,0,0,0,0,0,0
571,266000.0,3,2.5,0.0,3,7,47.3521,-122.212,0,0,1,0,0,0
573,530000.0,4,2.5,0.0,3,8,47.7727,-122.229,0,0,1,0,0,0
574,180000.0,3,1.0,0.0,4,6,47.3062,-122.371,0,0,0,0,0,0
575,619000.0,3,2.5,0.0,3,9,47.5422,-121.86,0,0,1,0,0,0
576,264000.0,3,1.5,0.0,4,7,47.3366,-122.306,0,0,0,0,0,0
577,730000.0,2,2.25,4.0,4,7,47.573,-122.409,1,1,0,0,0,0
578,439000.0,4,2.25,0.0,3,7,47.7258,-122.177,0,0,1,0,0,0
579,268500.0,4,1.75,0.0,4,7,47.4025,-122.176,1,0,0,0,0,0
580,330000.0,3,1.75,0.0,3,7,47.476000000000006,-121.755,0,0,0,0,0,0
581,640000.0,3,2.5,0.0,3,8,47.6045,-122.307,1,1,0,0,0,0
582,900000.0,3,2.5,0.0,4,11,47.6366,-122.058,0,0,1,0,0,0
583,370000.0,3,2.25,0.0,4,8,47.3725,-122.06,0,0,1,0,0,0
584,685000.0,3,2.0,0.0,5,8,47.5897,-122.292,1,1,0,0,0,0
585,265000.0,3,1.75,0.0,4,7,47.1803,-121.974,0,0,0,0,0,0
586,290000.0,3,2.5,0.0,3,8,47.4489,-122.188,0,0,1,0,0,0
587,296000.0,4,2.5,0.0,3,7,47.3665,-122.017,0,0,1,0,0,0
588,360000.0,4,2.5,0.0,3,7,47.4964,-122.251,0,0,1,0,0,0
589,240500.0,3,1.75,0.0,3,7,47.492,-122.317,1,0,0,0,0,0
590,372500.0,2,2.5,0.0,3,8,47.5496,-122.373,0,0,1,0,0,0
591,595000.0,3,2.5,2.0,3,9,47.5008,-121.776,0,0,1,0,0,0
592,515000.0,4,3.0,0.0,3,9,47.2846,-122.341,0,0,1,0,0,0
594,507000.0,2,1.75,0.0,3,8,47.7123,-122.027,0,0,0,0,0,0
595,399950.0,4,2.0,0.0,3,9,47.3131,-122.115,0,0,0,0,0,0
596,185000.0,3,1.75,0.0,3,7,47.3122,-121.996,0,0,1,0,0,0
597,460000.0,3,1.75,0.0,3,7,47.6947,-122.125,0,0,0,0,0,0
598,435500.0,3,2.25,0.0,3,7,47.5665,-122.018,0,0,1,0,0,0
599,469000.0,4,2.75,0.0,5,8,47.425,-122.283,1,0,0,0,0,0
600,531000.0,2,3.0,0.0,3,8,47.6634,-122.34,1,0,1,0,0,0
601,443500.0,2,1.0,0.0,3,7,47.7047,-122.373,0,0,0,0,0,0
602,223000.0,3,2.0,0.0,3,7,47.3666,-122.084,1,0,0,0,0,0
603,590000.0,4,3.5,0.0,3,8,47.7466,-122.242,1,0,1,0,0,0
604,340000.0,2,2.5,0.0,3,7,47.6972,-122.35,0,0,0,0,1,0
605,650000.0,3,2.0,0.0,4,8,47.6372,-122.395,1,0,0,0,0,0
606,533600.0,3,2.5,0.0,4,8,47.5694,-122.001,0,0,1,0,0,0
607,695000.0,3,2.75,0.0,3,9,47.6214,-122.024,0,0,1,0,0,0
608,242000.0,3,1.75,0.0,4,7,47.3961,-122.188,0,1,0,0,0,0
609,425000.0,3,2.25,0.0,3,7,47.7162,-122.309,1,0,0,0,0,0
610,525000.0,3,2.25,0.0,3,7,47.6844,-122.113,0,0,1,0,0,0
611,485000.0,3,2.5,0.0,3,8,47.5737,-122.018,0,0,1,0,0,0
612,175000.0,3,1.0,0.0,3,7,47.4474,-121.771,0,0,0,0,0,0
613,210000.0,3,2.0,0.0,3,8,47.3128,-122.184,0,0,0,0,0,0
614,260000.0,3,2.5,0.0,3,7,47.4022,-122.171,0,0,1,0,0,0
615,577000.0,3,2.5,0.0,3,7,47.5671,-122.391,1,0,0,0,0,0
616,200000.0,3,1.5,0.0,4,7,47.2876,-122.212,0,0,0,0,0,0
617,605000.0,2,1.75,0.0,4,7,47.682,-122.372,1,0,0,0,0,0
618,325000.0,3,1.0,0.0,4,6,47.7125,-122.331,0,0,0,0,0,0
619,289500.0,3,1.0,0.0,4,6,47.496,-122.239,1,0,0,0,0,0
620,559950.0,3,2.5,0.0,3,9,47.5876,-122.309,0,0,0,0,1,0
622,543500.0,3,2.25,0.0,3,7,47.6581,-122.396,1,0,0,0,0,0
623,480000.0,4,2.25,0.0,4,9,47.3496,-122.094,0,0,1,0,0,0
624,218000.0,3,1.0,0.0,5,6,47.1951,-122.001,0,0,0,0,0,0
625,565000.0,2,1.75,0.0,4,7,47.6539,-122.396,1,0,0,0,0,0
626,426700.0,3,1.75,0.0,5,7,47.5375,-122.178,1,0,0,0,0,0
627,650000.0,3,2.5,3.0,3,8,47.7605,-122.267,0,0,0,0,0,0
628,542000.0,2,1.0,0.0,3,7,47.6663,-122.326,1,0,0,0,0,0
629,415000.0,3,1.75,0.0,3,7,47.6978,-122.13,0,0,0,0,0,0
630,214000.0,3,1.0,0.0,4,6,47.3221,-122.215,0,0,0,0,0,0
631,245000.0,3,1.5,0.0,5,7,47.4488,-122.275,0,0,1,0,0,0
632,314500.0,3,2.0,0.0,3,8,47.2681,-122.31,0,0,0,0,0,0
634,378000.0,2,2.0,0.0,3,7,47.5395,-122.39,1,0,0,0,0,0
635,305000.0,4,2.5,0.0,3,7,47.33600000000001,-122.269,1,0,0,0,0,0
636,595000.0,5,2.75,0.0,4,8,47.7679,-122.261,1,0,0,0,0,0
637,729500.0,3,2.5,1.0,3,9,47.5818,-122.402,1,0,0,0,1,0
638,430000.0,3,2.5,0.0,3,7,47.5317,-121.853,0,0,1,0,0,0
639,240000.0,3,1.75,0.0,3,7,47.3647,-122.05,0,0,0,0,0,0
640,545000.0,3,1.75,0.0,3,7,47.5338,-122.384,0,1,0,0,0,0
641,530000.0,3,1.75,0.0,3,7,47.6681,-122.305,1,0,0,0,0,0
642,157000.0,1,1.0,0.0,3,6,47.4152,-122.3,0,0,0,0,0,0
643,425000.0,4,1.0,0.0,3,6,47.5044,-122.35,0,1,0,0,0,0
644,220000.0,3,1.0,0.0,3,6,47.4793,-122.346,0,0,0,0,0,0
645,521000.0,4,1.75,0.0,4,8,47.7627,-122.076,1,0,0,0,0,0
646,325000.0,3,1.0,2.0,3,7,47.5193,-122.274,1,0,0,0,0,0
647,597500.0,3,2.0,0.0,4,7,47.555,-122.379,1,1,0,0,0,0
648,337000.0,3,2.5,0.0,3,7,47.526,-121.826,0,0,1,0,0,0
649,1000000.0,3,2.5,2.0,3,10,47.655,-122.124,0,0,1,0,0,0
651,495000.0,3,1.0,0.0,3,6,47.6718,-122.267,0,0,0,0,0,0
652,748000.0,4,3.5,0.0,3,8,47.6327,-122.109,1,0,1,0,0,0
653,888000.0,3,1.5,0.0,4,7,47.6245,-122.198,0,0,0,0,0,0
654,269900.0,3,1.75,0.0,3,7,47.4761,-121.758,0,0,0,0,0,0
655,496500.0,4,2.5,0.0,3,7,47.5221,-122.045,1,0,0,0,0,0
656,475000.0,3,2.5,0.0,3,7,47.7522,-122.278,0,0,1,0,0,0
657,312000.0,3,1.5,0.0,3,7,47.7145,-122.311,0,0,0,0,1,0
658,323000.0,3,1.0,0.0,3,7,47.7404,-122.11,0,0,0,0,0,0
659,331000.0,3,1.75,0.0,3,7,47.4834,-122.159,0,0,0,0,0,0
660,306000.0,3,1.5,0.0,3,8,47.7049,-122.353,0,0,0,0,1,0
661,655000.0,4,2.5,0.0,3,8,47.6915,-122.381,0,0,0,0,1,0
662,290000.0,3,1.5,0.0,4,8,47.33600000000001,-122.319,0,0,0,0,0,0
664,460000.0,3,1.75,0.0,4,7,47.6759,-122.286,1,0,0,0,0,0
665,435000.0,4,2.5,0.0,4,7,47.6988,-122.319,0,0,0,0,0,0
666,664000.0,4,2.75,0.0,5,8,47.5427,-122.181,1,0,0,0,0,0
667,865000.0,4,1.75,3.0,4,8,47.6462,-122.318,0,0,1,0,0,0
668,385000.0,3,1.75,0.0,3,8,47.4406,-122.146,1,0,0,0,0,0
669,497000.0,3,2.25,0.0,3,7,47.705,-122.202,1,0,0,0,0,0
670,280000.0,2,1.0,0.0,4,7,47.4965,-121.785,0,0,0,0,0,0
671,188000.0,2,1.5,0.0,3,6,47.5024,-122.271,0,0,0,0,0,0
672,478500.0,3,1.0,2.0,3,8,47.5304,-122.387,1,0,0,0,0,0
674,222000.0,3,2.0,0.0,4,7,47.291,-122.368,1,0,0,0,0,0
675,799000.0,4,3.0,0.0,3,8,47.6932,-122.006,0,0,1,0,0,0
676,609900.0,4,2.5,0.0,3,10,47.3558,-122.004,0,0,1,0,0,0
677,413000.0,4,3.5,0.0,4,7,47.5536,-122.359,1,0,1,0,0,0
678,400000.0,4,1.0,0.0,3,7,47.6942,-122.321,0,1,0,0,0,0
679,802541.0,5,2.75,0.0,3,9,47.5462,-122.182,0,0,1,0,0,0
680,320000.0,3,2.5,0.0,3,8,47.2918,-122.346,0,0,1,0,0,0
681,507000.0,4,2.5,0.0,3,7,47.5441,-121.882,0,0,1,0,0,0
682,387500.0,3,1.0,0.0,3,6,47.6982,-122.298,0,0,0,0,0,0
683,396000.0,3,1.0,0.0,3,7,47.7415,-122.101,0,0,0,0,0,0
684,373000.0,3,1.75,1.0,3,8,47.4862,-122.224,1,0,0,0,0,0
686,359900.0,4,2.25,0.0,3,8,47.4406,-122.141,0,0,1,0,0,0
687,410000.0,2,1.0,0.0,3,6,47.6997,-122.316,1,0,0,0,0,0
688,690000.0,4,2.5,0.0,3,9,47.6726,-122.03,0,0,1,0,0,0
689,245000.0,3,2.0,0.0,3,7,47.3702,-122.185,0,0,0,0,0,0
690,700000.0,5,2.5,1.0,5,8,47.5896,-122.083,1,0,0,0,0,0
691,268000.0,4,1.75,0.0,3,7,47.3923,-122.311,1,0,0,0,0,0
692,225000.0,3,1.75,0.0,3,7,47.3664,-122.1,1,0,0,0,0,0
693,980000.0,4,2.25,0.0,3,8,47.5894,-122.195,0,0,1,0,0,0
694,795000.0,2,1.0,2.0,3,5,47.5708,-122.359,0,1,0,0,0,0
695,195000.0,2,1.0,0.0,3,6,47.5156,-122.262,0,0,0,0,0,0
696,480000.0,4,2.0,0.0,2,6,47.589,-122.177,1,0,0,0,0,0
697,485000.0,4,2.0,0.0,3,7,47.6385,-122.37,1,0,0,0,0,0
698,130000.0,2,1.0,0.0,3,5,47.4672,-122.291,0,0,0,0,0,0
699,325000.0,2,1.0,2.0,4,6,47.3444,-122.327,0,0,0,0,0,0
700,440000.0,3,1.75,0.0,4,7,47.731,-122.191,0,0,0,0,0,0
701,550000.0,4,1.75,3.0,3,8,47.7646,-122.271,1,0,0,0,0,0
702,310000.0,3,1.75,0.0,5,6,47.5015,-122.124,0,0,0,0,0,0
703,530000.0,3,2.5,2.0,4,9,47.2413,-121.972,1,0,1,0,0,0
